source,page_type,notice_title,notice_date,company,license_no,business,province,license_prefix,notice_url,year
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,新余开物金服科技有限公司,B2-20252867,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,深圳市星联卫通科技有限公司,B2-20252868,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,安徽旌众科技有限公司,B2-20252869,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,北京中如若科技有限公司,B2-20252870,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,北京中辰智能科技有限公司,B2-20252871,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,武汉鸿罗科技有限公司,B2-20252872,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,广东仕旺信息科技有限公司,B2-20252873,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,重庆爱买特数字科技有限公司,合字B2-20250400,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,江苏户传科技有限公司,B2-20161230,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,深圳市施尔德信息咨询服务有限公司,B2-20210449,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第28批,2025-08-01,北京悦途出行科技（集团）股份有限公司,合字B2-20250356,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=467,2025
工信部,注销公示,关于拟注销天津安得网络科技有限公司等 136家企业跨地区增值电信业务经营许可的公示,2025-07-29,广西玉柴机器集团有限公司,B2-20050280,国内呼叫中心业务,广西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=466,2025
工信部,注销公示,关于拟注销天津安得网络科技有限公司等 136家企业跨地区增值电信业务经营许可的公示,2025-07-29,大连聚盟科技发展有限公司,B2-20150555,国内呼叫中心业务,辽宁,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=466,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,河南千里网络科技有限公司,B2-20252631,国内呼叫中心业务信息服务业务（不含互联网信息服务）,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,成都冠彩锦华科技有限公司,B2-20252632,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,北京雨维科技有限公司,B2-20252633,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,东莞市高地人才资源开发有限公司,B2-20252634,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,河南渝诚科技有限公司,B2-20252635,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,宁波菊风系统软件有限公司,B2-20252636,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,广西壮族自治区通信产业服务有限公司,B2-20252637,国内呼叫中心业务,广西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,安徽垂创信息技术有限公司,B2-20252638,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,北京闪电智联科技有限公司,B2-20252639,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,杭州真御安科技有限公司,B2-20252640,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,河北迦蜜通讯科技有限公司,B2-20252641,国内呼叫中心业务,河北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,深圳市顺丰同城物流有限公司,合字B2-20250381,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,北京鼎力天启科技有限公司,B2-20170110,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,青云政通科技有限公司,B2-20191898,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,北京畅云数据科技有限公司,B2-20201356,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,辽宁国运通达通信集团有限公司,B1.B2-20234038,国内呼叫中心业务,辽宁,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第26批,2025-07-16,泉州市速腾网络科技有限公司,B2-20251636,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=463,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,上海策玥信息技术有限公司,B2-20253099,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,河南叩蒙通信技术有限公司,B2-20253100,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,众甫供应链（广东）有限公司,B2-20253101,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,杭州灵狐未来网络科技有限公司,B2-20253102,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,沈阳铭澜科技有限公司,B2-20253103,国内呼叫中心业务,辽宁,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,湖南衍舒科技有限公司,B2-20253104,国内呼叫中心业务,湖南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,国能易购（北京）科技有限公司,B2-20253105,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,腾讯云科技有限公司,B2-20195984,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,北京中科盈泰科技发展有限公司,B2-20201483,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,北京八通亿达科技有限公司,B2-20221612,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,苏州医朵云健康股份有限公司,合字B2-20230098,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,深圳市联一通科技有限公司,B2-20230368,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,瓴羊智能科技有限公司,合字B2-20240367,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,深圳市奇道科技有限公司,B2-20240395,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,深圳市风吹麦浪信息技术有限公司,B2-20241394,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,广州易企呼网络有限公司,B2-20243872,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第30批,2025-08-19,深圳市天光子科技有限公司,B2-20251524,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=472,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,北京清亚科技有限公司,B2-20252488,国内呼叫中心业务信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,上海长玖信信息科技有限公司,B2-20252489,国内呼叫中心业务信息服务业务（不含互联网信息服务）,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,山西建军商贸有限公司,B2-20252490,国内呼叫中心业务,山西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,合肥众创信息技术有限公司,B2-20252491,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,深圳市摩恩通讯科技有限公司,B2-20252492,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,江苏泊霖信息技术有限公司,B2-20252493,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,山东恒泰济富互联科技有限公司,B2-20252494,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,厦门帮零信息科技有限公司,B2-20252495,国内呼叫中心业务,福建,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,深圳众投互连软件技术服务有限公司,B2-20252496,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,北京誉慈科技有限公司,B2-20171149,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,武汉众博天际信息技术有限公司,B2-20211807,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,安徽展星信息技术有限公司,B2-20222273,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,杭州远率科技有限公司,B2-20225373,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,深圳市久扬科技有限公司,B2-20225681,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,山东浩丰信息科技有限公司,B2-20233919,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,广东信于通科技有限公司,B2-20234864,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,众行智能技术（广东）有限公司,B2-20235415,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第25批,2025-07-14,安徽优锦信息科技有限公司,B1.B2-20251321,国内呼叫中心业务,安徽,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=462,2025
工信部,注销公示,关于拟注销福建行超新材料科技有限公司等 150家企业跨地区增值电信业务经营许可的公示,2025-07-16,东莞市帕马智能停车服务有限公司,B2-20100192,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=464,2025
工信部,注销公示,关于拟注销福建行超新材料科技有限公司等 150家企业跨地区增值电信业务经营许可的公示,2025-07-16,广东红海联动信息科技有限公司,B2-20150496,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=464,2025
工信部,注销公示,关于拟注销福建行超新材料科技有限公司等 150家企业跨地区增值电信业务经营许可的公示,2025-07-16,安徽淘礼网科技有限公司,合字B2-20200072,在线数据处理与交易处理业务、国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=464,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第23批,2025-06-30,北京霖杰科技有限公司,B2-20252252,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=458,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第23批,2025-06-30,澜起数字科技（甘肃）有限公司,B2-20252253,国内呼叫中心业务信息服务业务（不含互联网信息服务）,甘肃,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=458,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,安徽快智乐服信息科技有限公司,B2-20252363,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,广州汇祎科技有限公司,B2-20252364,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京烽火通信有限公司,B2-20252365,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京新海天驰科技有限公司,B2-20252366,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京智方伟业通信有限公司,B2-20252367,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京永盛通信有限责任公司,B2-20252368,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,河北言诺讯通科技有限公司,B2-20252369,国内呼叫中心业务,河北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,苏州嘉上网络科技有限公司,B2-20252370,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,陕西扬帆商务信息咨询有限公司,B2-20252371,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,广州市商域无线科技有限公司,B2-20150308,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京数米科技有限公司,B2-20150793,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,苏州斯伯纳网络科技有限公司,B2-20196113,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京讯音科技有限公司,B2-20196233,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,深圳市锦囊互动技术有限公司,B2-20213307,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,安徽非羽网络科技股份有限公司,B2-20214656,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京瀚智睿诚科技有限公司,B1.B2-20222776,国内呼叫中心业务,北京,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京万佳语科技有限公司,B2-20223452,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,北京讯啸科技有限公司,A2.B1.B2-20230190,国内呼叫中心业务,北京,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,河北探花信息科技有限公司,B2-20240731,国内呼叫中心业务,河北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,南京星蝠科技有限公司,B1.B2-20241393,国内呼叫中心业务信息服务业务（不含互联网信息服务）,江苏,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,安通联讯（北京）通信技术有限公司,B2-20242847,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,福建盛晖通讯有限公司,B2-20250363,国内呼叫中心业务,福建,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第24批,2025-07-07,深圳市潮盛展实业有限公司,B2-20251302,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=461,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,山东云客语通信息科技有限公司,B2-20252770,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,武汉昆克科技有限公司,B2-20252771,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,三艾（江苏）控股集团有限公司,B2-20252772,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,北京互联星汉传媒科技有限公司,B2-20252773,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,广州制阮科技有限公司,B2-20252774,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,江苏派正科技有限公司,B2-20252775,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,深圳壹柒干企业服务有限公司,B2-20252776,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2025)第27批,2025-07-24,昆明华秀科技有限公司,B2-20252777,国内呼叫中心业务,云南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=465,2025
